"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 07 13:40:22 EEST 2021","Thu Oct 07 13:40:26 EEST 2021","4049","","","","","","_0401442 check Sales invoice movements by the Register  ""R4034 Scheduled goods shipments"" (without shedule)",""
"passed","Thu Oct 07 14:44:05 EEST 2021","Thu Oct 07 14:45:03 EEST 2021","57464","","","","","","_045200 preparation (Cash transfer order)",""
"passed","Thu Oct 07 13:43:58 EEST 2021","Thu Oct 07 13:44:02 EEST 2021","3665","","","","","","_0401781 check Shipment confirmation movements by the Register  ""R2031 Shipment invoicing"" (SI not exists)",""
"passed","Thu Oct 07 14:10:43 EEST 2021","Thu Oct 07 14:10:48 EEST 2021","4476","","","","","","_041621 check Purchase return movements by the Register  ""R1001 Purchases"" (without PI)",""
"passed","Thu Oct 07 14:45:03 EEST 2021","Thu Oct 07 14:45:07 EEST 2021","4498","","","","","","_045203 check Cash transfer order movements by the Register ""R3035 Cash planning""",""
"passed","Thu Oct 07 14:32:44 EEST 2021","Thu Oct 07 14:32:48 EEST 2021","3668","","","","","","_043420 check Bank receipt movements by the Register ""R3035 Cash planning"" (Payment from customer, with planning transaction basis)",""
"passed","Thu Oct 07 14:05:12 EEST 2021","Thu Oct 07 14:05:17 EEST 2021","4875","","","","","","_041323 check Sales return movements by the Register  ""R2021 Customer transactions"" (Due as advance - False)",""
"passed","Thu Oct 07 14:35:09 EEST 2021","Thu Oct 07 14:35:29 EEST 2021","20094","","","","","","_043530 Cash payment clear posting/mark for deletion",""
"passed","Thu Oct 07 14:04:10 EEST 2021","Thu Oct 07 14:04:15 EEST 2021","4467","","","","","","_041311 check Sales return movements by the Register  ""R4010 Actual stocks"" (GR-SR)",""
"passed","Thu Oct 07 13:56:21 EEST 2021","Thu Oct 07 13:56:25 EEST 2021","3644","","","","","","_0402408 check Inventory transfer movements by the Register  ""R4011 Free stocks"" (Use SC and Use GR)",""
"passed","Thu Oct 07 14:18:41 EEST 2021","Thu Oct 07 14:18:46 EEST 2021","4679","","","","","","_042502 check Retail return receipt movements by the Register  ""R4011 Free stocks""",""
"passed","Thu Oct 07 14:04:57 EEST 2021","Thu Oct 07 14:05:02 EEST 2021","5277","","","","","","_041321 check Sales return movements by the Register  ""R2021 Customer transactions"" (Due as advance - True)",""
"passed","Thu Oct 07 13:44:49 EEST 2021","Thu Oct 07 13:45:07 EEST 2021","17378","","","","","","_040199 Shipment confirmation clear posting/mark for deletion",""
"passed","Thu Oct 07 14:30:42 EEST 2021","Thu Oct 07 14:32:19 EEST 2021","97072","","","","","","_043400 preparation (Bank receipt)",""
"passed","Thu Oct 07 13:50:57 EEST 2021","Thu Oct 07 13:52:09 EEST 2021","72387","","","","","","_04010 preparation (Goods receipt)",""
"passed","Thu Oct 07 13:33:19 EEST 2021","Thu Oct 07 13:33:22 EEST 2021","3239","","","","","","_040004 check item stock adjustment movements by the Register  ""R4050 Stock inventory""",""
"passed","Thu Oct 07 13:56:33 EEST 2021","Thu Oct 07 13:56:36 EEST 2021","3453","","","","","","_0402411 check Inventory transfer movements by the Register  ""R4011 Free stocks"" (not Use SC not Use GR with ITO)",""
"passed","Thu Oct 07 14:37:24 EEST 2021","Thu Oct 07 14:37:28 EEST 2021","4244","","","","","","_043611 check absence Cash receipt movements by the Register ""R2021 Customer transactions"" (without basis document)",""
"passed","Thu Oct 07 13:40:13 EEST 2021","Thu Oct 07 13:40:17 EEST 2021","4678","","","","","","_040146 check Sales invoice movements by the Register  ""R2031 Shipment invoicing"" SO-SC-SI",""
"passed","Thu Oct 07 13:46:20 EEST 2021","Thu Oct 07 13:46:24 EEST 2021","3861","","","","","","_040120 check Purchase order movements by the Register  ""R4016 Ordering of internal supply requests"" (without ISR)",""
"passed","Thu Oct 07 13:52:09 EEST 2021","Thu Oct 07 13:52:13 EEST 2021","3791","","","","","","_04011 check Goods receipt movements by the Register  ""R4010 Actual stocks""",""
"passed","Thu Oct 07 13:41:42 EEST 2021","Thu Oct 07 13:41:47 EEST 2021","4480","","","","","","_0401325 check Sales invoice movements by the Register  ""R4011 Free stocks"" (SI >SO, use SC)",""
"passed","Thu Oct 07 13:46:30 EEST 2021","Thu Oct 07 13:46:33 EEST 2021","3446","","","","","","_040123 check Purchase order movements by the Register  ""R1011 Receipt of purchase orders""",""
"passed","Thu Oct 07 13:36:58 EEST 2021","Thu Oct 07 13:37:01 EEST 2021","3453","","","","","","_040154 check Sales order movements by the Register  ""R4012 Stock Reservation""",""
"passed","Thu Oct 07 13:59:35 EEST 2021","Thu Oct 07 14:01:06 EEST 2021","91005","","","","","","_041200 preparation (Sales return order)",""
"passed","Thu Oct 07 14:13:58 EEST 2021","Thu Oct 07 14:14:52 EEST 2021","54300","","","","","","_041900 preparation (StockAdjustmentAsWriteOff)",""
"passed","Thu Oct 07 14:40:52 EEST 2021","Thu Oct 07 14:42:07 EEST 2021","74833","","","","","","_045000 preparation (Outgoing payment order)",""
"passed","Thu Oct 07 13:54:15 EEST 2021","Thu Oct 07 13:54:19 EEST 2021","3644","","","","","","_040342 check Inventory transfer order movements by the Register  ""R4012 Stock Reservation""",""
"passed","Thu Oct 07 13:53:09 EEST 2021","Thu Oct 07 13:54:07 EEST 2021","58333","","","","","","_04027 preparation (Inventory transfer order)",""
"passed","Thu Oct 07 13:54:29 EEST 2021","Thu Oct 07 13:54:33 EEST 2021","4071","","","","","","_040355 check Inventory transfer order movements by the Register  ""R4022 Shipment of stock transfer orders""",""
"passed","Thu Oct 07 13:37:31 EEST 2021","Thu Oct 07 13:37:34 EEST 2021","3454","","","","","","_0401571 check Sales order movements by the Register  ""R4012 Stock Reservation""",""
"passed","Thu Oct 07 14:29:46 EEST 2021","Thu Oct 07 14:29:50 EEST 2021","3641","","","","","","_043305 check absence Bank payment movements by the Register ""R1021 Vendors transactions"" (payment to vendor, without basis document)",""
"passed","Thu Oct 07 14:12:13 EEST 2021","Thu Oct 07 14:12:17 EEST 2021","3226","","","","","","_041702 check Physical inventory movements by the Register  ""R4011 Free stocks""",""
"passed","Thu Oct 07 14:16:41 EEST 2021","Thu Oct 07 14:16:45 EEST 2021","4059","","","","","","_042408 check Retail sales receipt movements by the Register  ""R2021 Customer transactions""",""
"passed","Thu Oct 07 14:01:06 EEST 2021","Thu Oct 07 14:01:11 EEST 2021","4889","","","","","","_041201 check Sales return order movements by the Register  ""R2010 Sales orders""",""
"passed","Thu Oct 07 14:25:52 EEST 2021","Thu Oct 07 14:25:56 EEST 2021","3229","","","","","","_043001 check Debit note movements by the Register ""R5010 Reconciliation statement""",""
"passed","Thu Oct 07 13:36:44 EEST 2021","Thu Oct 07 13:36:47 EEST 2021","3672","","","","","","_040149 check Sales order movements by the Register  ""R2010 Sales orders""",""
"passed","Thu Oct 07 14:15:03 EEST 2021","Thu Oct 07 14:15:22 EEST 2021","18717","","","","","","_041930 Stock adjustment as write off clear posting/mark for deletion",""
"passed","Thu Oct 07 14:23:58 EEST 2021","Thu Oct 07 14:24:02 EEST 2021","3655","","","","","","_042910 check Opening entry movements by the Register  ""R2021 Customer transactions"" by partner term",""
"passed","Thu Oct 07 14:37:37 EEST 2021","Thu Oct 07 14:37:41 EEST 2021","4067","","","","","","_043617 check Cash receipt movements by the Register ""R3035 Cash planning"" (Payment from customer, with planning transaction basis)",""
"passed","Thu Oct 07 13:56:25 EEST 2021","Thu Oct 07 13:56:28 EEST 2021","3642","","","","","","_0402409 check Inventory transfer movements by the Register  ""R4011 Free stocks"" (not Use SC)",""
"passed","Thu Oct 07 13:46:33 EEST 2021","Thu Oct 07 13:46:37 EEST 2021","3658","","","","","","_0401222 check Purchase order movements by the Register  ""R4033 Scheduled goods receipts"" (not use shedule)",""
"passed","Thu Oct 07 13:50:19 EEST 2021","Thu Oct 07 13:50:22 EEST 2021","3863","","","","","","_0401021 check Purchase invoice movements by the Register  ""R1022 Vendors payment planning"" (with aging, Post-shipment credit)",""
"passed","Thu Oct 07 13:54:37 EEST 2021","Thu Oct 07 13:54:40 EEST 2021","3856","","","","","","_040357 check Inventory transfer order movements by the Register  ""R4011 Free stocks"" (not use GR and SC)",""
"passed","Thu Oct 07 14:01:36 EEST 2021","Thu Oct 07 14:03:28 EEST 2021","112507","","","","","","_041300 preparation (Sales return)",""
"passed","Thu Oct 07 13:57:07 EEST 2021","Thu Oct 07 13:57:11 EEST 2021","4066","","","","","","_0402426 check Inventory transfer movements by the Register  ""R4022 Shipment of stock transfer orders"" (not Use SC not use GR without ITO)",""
"passed","Thu Oct 07 13:48:37 EEST 2021","Thu Oct 07 13:48:40 EEST 2021","3053","","","","","","_04098 check Purchase invoice movements by the Register  ""R1001 Purchases""",""
"passed","Thu Oct 07 14:04:38 EEST 2021","Thu Oct 07 14:04:43 EEST 2021","5074","","","","","","_041316 check Sales return movements by the Register  ""R2031 Shipment invoicing"" (use GR)",""
"passed","Thu Oct 07 13:43:39 EEST 2021","Thu Oct 07 13:43:43 EEST 2021","4064","","","","","","_040174 check Shipment confirmation movements by the Register  ""R4032 Goods in transit (outgoing)"" (SO-SC-SI)",""
"passed","Thu Oct 07 13:40:55 EEST 2021","Thu Oct 07 13:40:59 EEST 2021","4265","","","","","","_0401384 check Sales invoice movements by the Register  ""R4012 Stock Reservation"" SO-SI-SC (use SC)",""
"passed","Thu Oct 07 14:32:40 EEST 2021","Thu Oct 07 14:32:44 EEST 2021","3655","","","","","","_043413 check absence Bank receipt movements by the Register ""R2021 Customer transactions"" (advance)",""
"passed","Thu Oct 07 14:29:58 EEST 2021","Thu Oct 07 14:30:02 EEST 2021","4078","","","","","","_043315 check Bank payment movements by the Register ""R3035 Cash planning"" (payment to vendor, with planning transaction basis)",""
"passed","Thu Oct 07 13:52:20 EEST 2021","Thu Oct 07 13:52:23 EEST 2021","3662","","","","","","_04014 check Goods receipt movements by the Register  ""R1031 Receipt invoicing"" (without PI)",""
"passed","Thu Oct 07 13:37:10 EEST 2021","Thu Oct 07 13:37:14 EEST 2021","3864","","","","","","_040157 check Sales order movements by the Register  ""R2012 Invoice closing of sales orders""",""
"passed","Thu Oct 07 13:40:03 EEST 2021","Thu Oct 07 13:40:08 EEST 2021","4470","","","","","","_040144 check Sales invoice movements by the Register  ""R4034 Scheduled goods shipments"" (use shedule)",""
"passed","Thu Oct 07 14:15:22 EEST 2021","Thu Oct 07 14:16:27 EEST 2021","65529","","","","","","_042400 preparation (RetailSalesReceipt)",""
"passed","Thu Oct 07 13:50:11 EEST 2021","Thu Oct 07 13:50:15 EEST 2021","3630","","","","","","_0401017 check Purchase invoice movements by the Register  ""R4031 Goods in transit (incoming)"" (PO-GR-PI)",""
"passed","Thu Oct 07 13:50:15 EEST 2021","Thu Oct 07 13:50:19 EEST 2021","3858","","","","","","_0401020 check there is no Purchase invoice movements by the Register  ""R1022 Vendors payment planning"" (with aging, Prepaid)",""
"passed","Thu Oct 07 13:56:56 EEST 2021","Thu Oct 07 13:57:00 EEST 2021","3664","","","","","","_0402425 check Inventory transfer movements by the Register  ""R4021 Receipt of stock transfer orders"" (not Use SC not use GR with ITO)",""
"passed","Thu Oct 07 14:10:28 EEST 2021","Thu Oct 07 14:10:32 EEST 2021","4026","","","","","","_041616 check Purchase return movements by the Register  ""R1031 Receipt invoicing"" (SC - PR)",""
"passed","Thu Oct 07 13:46:41 EEST 2021","Thu Oct 07 13:46:44 EEST 2021","3457","","","","","","_0401236 check there is no Purchase order movements by the Register  ""R1022 Vendors payment planning"" (without aging)",""
"passed","Thu Oct 07 14:37:11 EEST 2021","Thu Oct 07 14:37:15 EEST 2021","3684","","","","","","_043602 check Cash receipt movements by the Register ""R5010 Reconciliation statement"" (payment to vendor)",""
"passed","Thu Oct 07 14:15:00 EEST 2021","Thu Oct 07 14:15:03 EEST 2021","3426","","","","","","_041903 check Stock adjustment as write off movements by the Register  ""R4050 Stock inventory""",""
"passed","Thu Oct 07 14:29:50 EEST 2021","Thu Oct 07 14:29:54 EEST 2021","4099","","","","","","_043306 check Bank payment movements by the Register ""R1020 Advances to vendors"" (payment to vendor, without basis document )",""
"passed","Thu Oct 07 14:32:48 EEST 2021","Thu Oct 07 14:32:51 EEST 2021","3644","","","","","","_043421 check Bank receipt movements by the Register ""R3035 Cash planning"" (Currency exchange, with planning transaction basis)",""
"passed","Thu Oct 07 14:10:16 EEST 2021","Thu Oct 07 14:10:20 EEST 2021","4055","","","","","","_041618 check Purchase return movements by the Register  ""T2012S Partner advances"" (Due as advance - True)",""
"passed","Thu Oct 07 14:30:11 EEST 2021","Thu Oct 07 14:30:15 EEST 2021","4257","","","","","","_043318 check absence Bank payment movements by the Register ""R3035 Cash planning"" (without planning transaction basis)",""
"passed","Thu Oct 07 14:05:22 EEST 2021","Thu Oct 07 14:05:26 EEST 2021","4459","","","","","","_041325 check Sales return movements by the Register  ""R2001 Sales""",""
"passed","Thu Oct 07 13:44:38 EEST 2021","Thu Oct 07 13:44:42 EEST 2021","3664","","","","","","_040191 check Shipment confirmation movements by the Register  ""R4032 Goods in transit (outgoing)"" (SO-SI-SC, SC>SI>SO)",""
"passed","Thu Oct 07 13:40:08 EEST 2021","Thu Oct 07 13:40:13 EEST 2021","5070","","","","","","_040145 check Sales invoice movements by the Register  ""R4014 Serial lot numbers"" (without serial lot numbers)",""
"passed","Thu Oct 07 14:05:07 EEST 2021","Thu Oct 07 14:05:12 EEST 2021","4656","","","","","","_041326 check Sales return movements by the Register  ""T2012S Partner advances""",""
"passed","Thu Oct 07 13:54:11 EEST 2021","Thu Oct 07 13:54:15 EEST 2021","3863","","","","","","_040332 check Inventory transfer order movements by the Register  ""R4035 Incoming stocks""",""
"passed","Thu Oct 07 13:41:29 EEST 2021","Thu Oct 07 13:41:33 EEST 2021","4060","","","","","","_0401317 check Sales invoice movements by the Register  ""R2031 Shipment invoicing"" (SI first, use SC)",""
"passed","Thu Oct 07 14:16:32 EEST 2021","Thu Oct 07 14:16:36 EEST 2021","4039","","","","","","_042402 check Retail sales receipt movements by the Register  ""R4011 Free stocks""",""
"passed","Thu Oct 07 14:12:17 EEST 2021","Thu Oct 07 14:12:34 EEST 2021","17671","","","","","","_041730 Physical inventory clear posting/mark for deletion",""
"passed","Thu Oct 07 14:34:36 EEST 2021","Thu Oct 07 14:34:40 EEST 2021","3691","","","","","","_043501 check Cash payment movements by the Register ""R3010 Cash on hand""",""
"passed","Thu Oct 07 14:04:43 EEST 2021","Thu Oct 07 14:04:47 EEST 2021","4463","","","","","","_041317 check Sales return movements by the Register  ""R2031 Shipment invoicing"" (GR-SR)",""
"passed","Thu Oct 07 14:43:47 EEST 2021","Thu Oct 07 14:44:05 EEST 2021","17680","","","","","","_045112 Incoming payment order clear posting/mark for deletion",""
"passed","Thu Oct 07 15:52:06 EEST 2021","Thu Oct 07 15:53:15 EEST 2021","69233","","","","","","_400000 preparation (Opening entries)",""
"passed","Thu Oct 07 15:56:49 EEST 2021","Thu Oct 07 15:57:44 EEST 2021","54797","","","","","","_400009 check the entry of the Vendors/Customers transactions by documents (with payment terms)",""
"passed","Thu Oct 07 15:57:44 EEST 2021","Thu Oct 07 15:57:47 EEST 2021","2979","","","","","","_999999 close TestClient session",""
"passed","Thu Oct 07 15:54:05 EEST 2021","Thu Oct 07 15:54:58 EEST 2021","52390","","","","","","_400002 opening entry inventory balance",""
"passed","Thu Oct 07 15:54:58 EEST 2021","Thu Oct 07 15:55:14 EEST 2021","16409","","","","","","_400003 opening entry advance balance",""
"passed","Thu Oct 07 15:53:15 EEST 2021","Thu Oct 07 15:54:05 EEST 2021","50567","","","","","","_400001 opening entry account balance",""
"passed","Thu Oct 07 15:56:01 EEST 2021","Thu Oct 07 15:56:49 EEST 2021","48385","","","","","","_400008 check the entry of the account balance, inventory balance, customers and vendors transactions, advance in one document",""
"passed","Thu Oct 07 15:55:37 EEST 2021","Thu Oct 07 15:56:01 EEST 2021","23972","","","","","","_400005 opening entry Customers transactions by partner terms (customers)",""
"passed","Thu Oct 07 15:55:14 EEST 2021","Thu Oct 07 15:55:37 EEST 2021","22718","","","","","","_400004 opening entry Vendors transaction by partner terms (vendors)",""
"passed","Thu Oct 07 14:37:23 EEST 2021","Thu Oct 07 14:37:29 EEST 2021","6331","","","","","","_300402 check filter on the choice of services in the document Purchase invoice",""
"passed","Thu Oct 07 14:37:43 EEST 2021","Thu Oct 07 14:37:48 EEST 2021","4865","","","","","","_300406 check filter on the choice of services in the document Inventory transfer order",""
"passed","Thu Oct 07 14:44:50 EEST 2021","Thu Oct 07 14:44:54 EEST 2021","3659","","","","","","_300708 barcode check in Purchase return",""
"passed","Thu Oct 07 14:44:46 EEST 2021","Thu Oct 07 14:44:50 EEST 2021","4067","","","","","","_300707 barcode check in Purchase return order",""
"passed","Thu Oct 07 14:44:54 EEST 2021","Thu Oct 07 14:44:57 EEST 2021","3063","","","","","","_300709 barcode check in Goods receipt",""
"passed","Thu Oct 07 14:45:03 EEST 2021","Thu Oct 07 14:45:06 EEST 2021","3256","","","","","","_300712 barcode check in Inventory transfer order",""
"passed","Thu Oct 07 14:44:21 EEST 2021","Thu Oct 07 14:44:27 EEST 2021","6482","","","","","","_300702 barcode check in Sales invoice + price and tax filling",""
"passed","Thu Oct 07 14:48:15 EEST 2021","Thu Oct 07 14:48:24 EEST 2021","8963","","","","","","_350006 check error when doubling additional attribute on item",""
"passed","Thu Oct 07 14:49:29 EEST 2021","Thu Oct 07 14:49:40 EEST 2021","11380","","","","","","_3510002 check clearing values ​​when changing the Ap-ar posting / Standard switch to Partner term",""
"passed","Thu Oct 07 14:37:39 EEST 2021","Thu Oct 07 14:37:43 EEST 2021","4072","","","","","","_300405 check filter on the choice of services in the document Inventory transfer",""
"passed","Thu Oct 07 14:45:14 EEST 2021","Thu Oct 07 14:45:17 EEST 2021","2644","","","","","","_300718 barcode check in StockAdjustmentAsSurplus",""
"passed","Thu Oct 07 14:45:00 EEST 2021","Thu Oct 07 14:45:03 EEST 2021","2612","","","","","","_300711 barcode check in Inventory transfer",""
"passed","Thu Oct 07 14:44:36 EEST 2021","Thu Oct 07 14:44:41 EEST 2021","4474","","","","","","_300705 barcode check in Purchase order",""
"passed","Thu Oct 07 14:31:26 EEST 2021","Thu Oct 07 14:31:36 EEST 2021","9351","","","","","","_3001002 check the form of selection of items in the document StockAdjustmentAsSurplus",""
"passed","Thu Oct 07 14:31:52 EEST 2021","Thu Oct 07 14:32:03 EEST 2021","11181","","","","","","3001005 check the form Pick Up items Inventory Transfer Order",""
"passed","Thu Oct 07 14:34:05 EEST 2021","Thu Oct 07 14:34:20 EEST 2021","15239","","","","","","_300201 add-on plugin to generate unique barcodes",""
"passed","Thu Oct 07 14:47:38 EEST 2021","Thu Oct 07 14:47:45 EEST 2021","7139","","","","","","_350004 edit Item type and check changes in Add atribute and property sets by item key",""
"passed","Thu Oct 07 14:38:47 EEST 2021","Thu Oct 07 14:39:25 EEST 2021","37787","","","","","","_300520 preparation (check post/unpost/mark for deletion from report Related documents)",""
"passed","Thu Oct 07 14:39:25 EEST 2021","Thu Oct 07 14:40:24 EEST 2021","59377","","","","","","_300521 check post/unpost/mark for deletion from report ""Related documents""",""
"passed","Thu Oct 07 14:45:37 EEST 2021","Thu Oct 07 14:46:31 EEST 2021","53166","","","","","","_350000 preparation for check a bunch of additional details in item type and their display in the set for item key / price key",""
"passed","Thu Oct 07 14:31:44 EEST 2021","Thu Oct 07 14:31:52 EEST 2021","7687","","","","","","3001004 check the form of selection of items in the document PhysicalCountByLocation",""
"passed","Thu Oct 07 14:44:27 EEST 2021","Thu Oct 07 14:44:32 EEST 2021","4274","","","","","","_300703 barcode check in Sales return + price and tax filling",""
"passed","Thu Oct 07 14:43:03 EEST 2021","Thu Oct 07 14:43:05 EEST 2021","2387","","","","","","_300606 check the opening of the catalog element for which the additional details filter is installed (English locale)",""
"passed","Thu Oct 07 14:42:56 EEST 2021","Thu Oct 07 14:43:03 EEST 2021","6320","","","","","","_300605 check the display of the Turkish name in the list by the element for which initially there was only an English name",""
"passed","Thu Oct 07 14:37:58 EEST 2021","Thu Oct 07 14:38:04 EEST 2021","6308","","","","","","_300409 check filter on the choice of services in the document Purchase return",""
"passed","Thu Oct 07 14:37:29 EEST 2021","Thu Oct 07 14:37:35 EEST 2021","5238","","","","","","_300403 check filter on the choice of services in the document Sales order",""
"passed","Thu Oct 07 14:34:30 EEST 2021","Thu Oct 07 14:34:35 EEST 2021","5384","","","","","","_300203 create Labeling based on Purchase order",""
"passed","Thu Oct 07 14:32:22 EEST 2021","Thu Oct 07 14:34:00 EEST 2021","98049","","","","","","_3001002 preparation",""
"passed","Thu Oct 07 14:37:15 EEST 2021","Thu Oct 07 14:37:23 EEST 2021","8402","","","","","","_300401 check filter on the choice of services in the document Purchase order",""
"passed","Thu Oct 07 14:37:53 EEST 2021","Thu Oct 07 14:37:58 EEST 2021","4486","","","","","","_300408 check filter on the choice of services in the document Purchase return order",""
"passed","Thu Oct 07 14:45:11 EEST 2021","Thu Oct 07 14:45:14 EEST 2021","2856","","","","","","_300717 barcode check in Unbundling",""
"passed","Thu Oct 07 14:42:32 EEST 2021","Thu Oct 07 14:42:40 EEST 2021","7822","","","","","","_300603 search by Description_en and Description_tr in the Items catalog",""
"passed","Thu Oct 07 14:45:09 EEST 2021","Thu Oct 07 14:45:11 EEST 2021","2835","","","","","","_300716 barcode check in Bundling",""
"passed","Thu Oct 07 14:38:08 EEST 2021","Thu Oct 07 14:38:13 EEST 2021","4883","","","","","","_300411 check filter on the choice of services in the document Sales return order",""
"passed","Thu Oct 07 14:31:16 EEST 2021","Thu Oct 07 14:31:26 EEST 2021","10216","","","","","","_3001001 check the form of selection of items in the document StockAdjustmentAsWriteOff",""
"passed","Thu Oct 07 14:51:21 EEST 2021","Thu Oct 07 14:51:54 EEST 2021","32461","","","","","","_351002 check user password generation from enterprise mode",""
"passed","Thu Oct 07 14:34:00 EEST 2021","Thu Oct 07 14:34:05 EEST 2021","4653","","","","","","_300000 user check for Turkish data",""
"passed","Thu Oct 07 14:44:13 EEST 2021","Thu Oct 07 14:44:21 EEST 2021","7443","","","","","","_300701 barcode check in Sales order + price and tax filling",""
"passed","Thu Oct 07 14:34:35 EEST 2021","Thu Oct 07 14:36:04 EEST 2021","88623","","","","","","_300301 preparation (creation item key when create Unbundling)",""
"passed","Thu Oct 07 14:51:54 EEST 2021","Thu Oct 07 14:51:57 EEST 2021","2938","","","","","","_999999 close TestClient session",""
"passed","Thu Oct 07 14:38:04 EEST 2021","Thu Oct 07 14:38:08 EEST 2021","4045","","","","","","_300410 check filter on the choice of services in the document Sales Return",""
"passed","Thu Oct 07 14:31:36 EEST 2021","Thu Oct 07 14:31:44 EEST 2021","8136","","","","","","3001003 check the form of selection of items in the document PhysicalInventory",""
"passed","Thu Oct 07 14:37:48 EEST 2021","Thu Oct 07 14:37:53 EEST 2021","5063","","","","","","_300407 check filter on the choice of services in the document Internal Supply Request",""
"passed","Thu Oct 07 14:42:00 EEST 2021","Thu Oct 07 14:42:32 EEST 2021","31738","","","","","","_300602 check that the English name of the catalog element is saved and displayed in the list",""
"passed","Thu Oct 07 14:47:18 EEST 2021","Thu Oct 07 14:47:38 EEST 2021","19220","","","","","","_350003 mark on removal of Item type and non-display in Add atribute and property sets by Price key and by item key",""
"passed","Thu Oct 07 14:47:03 EEST 2021","Thu Oct 07 14:47:18 EEST 2021","15143","","","","","","_350002 check the connection between the installation according to the additional attribute of the sign of influence on the price and Add atribute and property sets by Price key",""
"passed","Thu Oct 07 14:49:17 EEST 2021","Thu Oct 07 14:49:29 EEST 2021","12132","","","","","","_3510001 check the clearing of values ​​when changing the type of account in the Cash / Bank accounts catalog",""
"passed","Thu Oct 07 14:47:45 EEST 2021","Thu Oct 07 14:48:15 EEST 2021","30066","","","","","","_350005 check the selection conditions when adding additional details on item",""
"passed","Thu Oct 07 14:45:28 EEST 2021","Thu Oct 07 14:45:37 EEST 2021","9162","","","","","","_300723 barcode check in Price list",""
"passed","Thu Oct 07 14:48:30 EEST 2021","Thu Oct 07 14:49:17 EEST 2021","46150","","","","","","_3510000 preparation (check the cleaning of fields in forms)",""
"passed","Thu Oct 07 14:45:23 EEST 2021","Thu Oct 07 14:45:26 EEST 2021","2856","","","","","","_300721 barcode check in PhysicalCountByLocation",""
"passed","Thu Oct 07 14:45:17 EEST 2021","Thu Oct 07 14:45:20 EEST 2021","3039","","","","","","_300719 barcode check in StockAdjustmentAsWriteOff",""
"passed","Thu Oct 07 14:42:40 EEST 2021","Thu Oct 07 14:42:56 EEST 2021","16649","","","","","","_300604 Turkish description search in Sales order",""
"passed","Thu Oct 07 14:43:22 EEST 2021","Thu Oct 07 14:44:13 EEST 2021","51523","","","","","","_300700 preparation (add items to documents by barcode)",""
"passed","Thu Oct 07 14:38:13 EEST 2021","Thu Oct 07 14:38:18 EEST 2021","5489","","","","","","_300412 check filter on the choice of services in the document GoodsReceipt",""
"passed","Thu Oct 07 14:29:11 EEST 2021","Thu Oct 07 14:31:16 EEST 2021","125412","","","","","","_3001000 preparation",""
"passed","Thu Oct 07 14:49:51 EEST 2021","Thu Oct 07 14:50:21 EEST 2021","29409","","","","","","_351501 create a group of item types",""
"passed","Thu Oct 07 14:50:23 EEST 2021","Thu Oct 07 14:50:41 EEST 2021","18151","","","","","","_351000 preparation",""
"passed","Thu Oct 07 14:43:05 EEST 2021","Thu Oct 07 14:43:22 EEST 2021","16838","","","","","","_300607 Change localization code for CI on en",""
"passed","Thu Oct 07 14:38:43 EEST 2021","Thu Oct 07 14:38:47 EEST 2021","3812","","","","","","_300420 check filter on the choice of services in the document PhysicalInventory",""
"passed","Thu Oct 07 14:36:04 EEST 2021","Thu Oct 07 14:36:35 EEST 2021","31372","","","","","","_300302 create Unbundling and check creation item key",""
"passed","Thu Oct 07 14:45:06 EEST 2021","Thu Oct 07 14:45:09 EEST 2021","2841","","","","","","_300713 barcode check in Internal Supply Request",""
"passed","Thu Oct 07 14:46:31 EEST 2021","Thu Oct 07 14:47:03 EEST 2021","32504","","","","","","_350001 check the connection between adding additional details to item type and displaying them in the set for item key",""
"passed","Thu Oct 07 14:45:20 EEST 2021","Thu Oct 07 14:45:23 EEST 2021","3037","","","","","","_300720 barcode check in PhysicalInventory",""
"passed","Thu Oct 07 14:32:14 EEST 2021","Thu Oct 07 14:32:22 EEST 2021","8512","","","","","","3001007 check the form Pick Up items Internal supply request",""
"passed","Thu Oct 07 14:41:46 EEST 2021","Thu Oct 07 14:42:00 EEST 2021","13874","","","","","","_300601 display check Description tr",""
"passed","Thu Oct 07 14:45:26 EEST 2021","Thu Oct 07 14:45:28 EEST 2021","2428","","","","","","_300722 barcode check in Item stock adjustment",""
"passed","Thu Oct 07 14:32:03 EEST 2021","Thu Oct 07 14:32:14 EEST 2021","11010","","","","","","3001006 check the form Pick Up items Inventory Transfer",""
"passed","Thu Oct 07 14:44:41 EEST 2021","Thu Oct 07 14:44:46 EEST 2021","5285","","","","","","_300706 barcode check in Purchase invoice",""
"passed","Thu Oct 07 14:44:57 EEST 2021","Thu Oct 07 14:45:00 EEST 2021","3244","","","","","","_300710 barcode check in Shipment confirmation",""
"passed","Thu Oct 07 14:38:23 EEST 2021","Thu Oct 07 14:38:31 EEST 2021","7716","","","","","","_300416 check filter on the choice of services in the document Bundling",""
"passed","Thu Oct 07 14:38:40 EEST 2021","Thu Oct 07 14:38:43 EEST 2021","3454","","","","","","_300419 check filter on the choice of services in the document StockAdjustmentAsWriteOff",""
"passed","Thu Oct 07 14:40:24 EEST 2021","Thu Oct 07 14:41:46 EEST 2021","82020","","","","","","_300600 preparation (data multi-language)",""
