"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"Internal","_0400 Movements","_041200 preparation (Sales return order)","0","0","1","0","0"
"Internal","_0400 Movements","_041900 preparation (StockAdjustmentAsWriteOff)","0","0","1","0","0"
"Internal","_0400 Movements","_045000 preparation (Outgoing payment order)","0","0","1","0","0"
"Internal","_0400 Movements","_040342 check Inventory transfer order movements by the Register  ""R4012 Stock Reservation""","0","0","1","0","0"
"Internal","_0400 Movements","_04027 preparation (Inventory transfer order)","0","0","1","0","0"
"Internal","_0400 Movements","_040355 check Inventory transfer order movements by the Register  ""R4022 Shipment of stock transfer orders""","0","0","1","0","0"
"Internal","_0400 Movements","_0401571 check Sales order movements by the Register  ""R4012 Stock Reservation""","0","0","1","0","0"
"Internal","_0400 Movements","_043305 check absence Bank payment movements by the Register ""R1021 Vendors transactions"" (payment to vendor, without basis document)","0","0","1","0","0"
"Internal","_0400 Movements","_041702 check Physical inventory movements by the Register  ""R4011 Free stocks""","0","0","1","0","0"
"Internal","_0400 Movements","_042408 check Retail sales receipt movements by the Register  ""R2021 Customer transactions""","0","0","1","0","0"
"Internal","_0400 Movements","_041201 check Sales return order movements by the Register  ""R2010 Sales orders""","0","0","1","0","0"
"Internal","_0400 Movements","_043001 check Debit note movements by the Register ""R5010 Reconciliation statement""","0","0","1","0","0"
"Internal","_0400 Movements","_040149 check Sales order movements by the Register  ""R2010 Sales orders""","0","0","1","0","0"
"Internal","_0400 Movements","_041930 Stock adjustment as write off clear posting/mark for deletion","0","0","1","0","0"
"Internal","_0400 Movements","_042910 check Opening entry movements by the Register  ""R2021 Customer transactions"" by partner term","0","0","1","0","0"
"Internal","_0400 Movements","_043617 check Cash receipt movements by the Register ""R3035 Cash planning"" (Payment from customer, with planning transaction basis)","0","0","1","0","0"
"Internal","_0400 Movements","_0402409 check Inventory transfer movements by the Register  ""R4011 Free stocks"" (not Use SC)","0","0","1","0","0"
"Internal","_0400 Movements","_0401222 check Purchase order movements by the Register  ""R4033 Scheduled goods receipts"" (not use shedule)","0","0","1","0","0"
"Internal","_0400 Movements","_0401021 check Purchase invoice movements by the Register  ""R1022 Vendors payment planning"" (with aging, Post-shipment credit)","0","0","1","0","0"
"Internal","_0400 Movements","_040357 check Inventory transfer order movements by the Register  ""R4011 Free stocks"" (not use GR and SC)","0","0","1","0","0"
"Internal","_0400 Movements","_041300 preparation (Sales return)","0","0","1","0","0"
"Internal","_0400 Movements","_0402426 check Inventory transfer movements by the Register  ""R4022 Shipment of stock transfer orders"" (not Use SC not use GR without ITO)","0","0","1","0","0"
"Internal","_0400 Movements","_04098 check Purchase invoice movements by the Register  ""R1001 Purchases""","0","0","1","0","0"
"Internal","_0400 Movements","_041316 check Sales return movements by the Register  ""R2031 Shipment invoicing"" (use GR)","0","0","1","0","0"
"Internal","_0400 Movements","_040174 check Shipment confirmation movements by the Register  ""R4032 Goods in transit (outgoing)"" (SO-SC-SI)","0","0","1","0","0"
"Internal","_0400 Movements","_0401384 check Sales invoice movements by the Register  ""R4012 Stock Reservation"" SO-SI-SC (use SC)","0","0","1","0","0"
"Internal","_0400 Movements","_043413 check absence Bank receipt movements by the Register ""R2021 Customer transactions"" (advance)","0","0","1","0","0"
"Internal","_0400 Movements","_043315 check Bank payment movements by the Register ""R3035 Cash planning"" (payment to vendor, with planning transaction basis)","0","0","1","0","0"
"Internal","_0400 Movements","_04014 check Goods receipt movements by the Register  ""R1031 Receipt invoicing"" (without PI)","0","0","1","0","0"
"Internal","_0400 Movements","_040157 check Sales order movements by the Register  ""R2012 Invoice closing of sales orders""","0","0","1","0","0"
"Internal","_0400 Movements","_040144 check Sales invoice movements by the Register  ""R4034 Scheduled goods shipments"" (use shedule)","0","0","1","0","0"
"Internal","_0400 Movements","_042400 preparation (RetailSalesReceipt)","0","0","1","0","0"
"Internal","_0400 Movements","_0401017 check Purchase invoice movements by the Register  ""R4031 Goods in transit (incoming)"" (PO-GR-PI)","0","0","1","0","0"
"Internal","_0400 Movements","_0401020 check there is no Purchase invoice movements by the Register  ""R1022 Vendors payment planning"" (with aging, Prepaid)","0","0","1","0","0"
"Internal","_0400 Movements","_0402425 check Inventory transfer movements by the Register  ""R4021 Receipt of stock transfer orders"" (not Use SC not use GR with ITO)","0","0","1","0","0"
"Internal","_0400 Movements","_041616 check Purchase return movements by the Register  ""R1031 Receipt invoicing"" (SC - PR)","0","0","1","0","0"
"Internal","_0400 Movements","_0401236 check there is no Purchase order movements by the Register  ""R1022 Vendors payment planning"" (without aging)","0","0","1","0","0"
"Internal","_0400 Movements","_043602 check Cash receipt movements by the Register ""R5010 Reconciliation statement"" (payment to vendor)","0","0","1","0","0"
"Internal","_0400 Movements","_041903 check Stock adjustment as write off movements by the Register  ""R4050 Stock inventory""","0","0","1","0","0"
"Internal","_0400 Movements","_043306 check Bank payment movements by the Register ""R1020 Advances to vendors"" (payment to vendor, without basis document )","0","0","1","0","0"
"Internal","_0400 Movements","_043421 check Bank receipt movements by the Register ""R3035 Cash planning"" (Currency exchange, with planning transaction basis)","0","0","1","0","0"
"Internal","_0400 Movements","_041618 check Purchase return movements by the Register  ""T2012S Partner advances"" (Due as advance - True)","0","0","1","0","0"
"Internal","_0400 Movements","_043318 check absence Bank payment movements by the Register ""R3035 Cash planning"" (without planning transaction basis)","0","0","1","0","0"
"Internal","_0400 Movements","_041325 check Sales return movements by the Register  ""R2001 Sales""","0","0","1","0","0"
"Internal","_0400 Movements","_040191 check Shipment confirmation movements by the Register  ""R4032 Goods in transit (outgoing)"" (SO-SI-SC, SC>SI>SO)","0","0","1","0","0"
"Internal","_0400 Movements","_040145 check Sales invoice movements by the Register  ""R4014 Serial lot numbers"" (without serial lot numbers)","0","0","1","0","0"
"Internal","_0400 Movements","_041326 check Sales return movements by the Register  ""T2012S Partner advances""","0","0","1","0","0"
"Internal","_0400 Movements","_040332 check Inventory transfer order movements by the Register  ""R4035 Incoming stocks""","0","0","1","0","0"
"Internal","_0400 Movements","_0401317 check Sales invoice movements by the Register  ""R2031 Shipment invoicing"" (SI first, use SC)","0","0","1","0","0"
"Internal","_0400 Movements","_042402 check Retail sales receipt movements by the Register  ""R4011 Free stocks""","0","0","1","0","0"
"Internal","_0400 Movements","_041730 Physical inventory clear posting/mark for deletion","0","0","1","0","0"
"Internal","_0400 Movements","_043501 check Cash payment movements by the Register ""R3010 Cash on hand""","0","0","1","0","0"
"Internal","_0400 Movements","_041317 check Sales return movements by the Register  ""R2031 Shipment invoicing"" (GR-SR)","0","0","1","0","0"
"Internal","_0400 Movements","_045112 Incoming payment order clear posting/mark for deletion","0","0","1","0","0"
"Internal","_2800 Posting opening entries","_400000 preparation (Opening entries)","0","0","1","0","0"
"Internal","_2800 Posting opening entries","_400009 check the entry of the Vendors/Customers transactions by documents (with payment terms)","0","0","1","0","0"
"Internal","_2800 Posting opening entries","_999999 close TestClient session","0","0","1","0","0"
"Internal","_2800 Posting opening entries","_400002 opening entry inventory balance","0","0","1","0","0"
"Internal","_2800 Posting opening entries","_400003 opening entry advance balance","0","0","1","0","0"
"Internal","_2800 Posting opening entries","_400001 opening entry account balance","0","0","1","0","0"
"Internal","_2800 Posting opening entries","_400008 check the entry of the account balance, inventory balance, customers and vendors transactions, advance in one document","0","0","1","0","0"
"Internal","_2800 Posting opening entries","_400005 opening entry Customers transactions by partner terms (customers)","0","0","1","0","0"
"Internal","_2800 Posting opening entries","_400004 opening entry Vendors transaction by partner terms (vendors)","0","0","1","0","0"
"Internal","_3000Other","_300402 check filter on the choice of services in the document Purchase invoice","0","0","1","0","0"
"Internal","_3000Other","_300406 check filter on the choice of services in the document Inventory transfer order","0","0","1","0","0"
"Internal","_3000Other","_300708 barcode check in Purchase return","0","0","1","0","0"
"Internal","_3000Other","_300707 barcode check in Purchase return order","0","0","1","0","0"
"Internal","_3000Other","_300709 barcode check in Goods receipt","0","0","1","0","0"
"Internal","_3000Other","_300712 barcode check in Inventory transfer order","0","0","1","0","0"
"Internal","_3000Other","_300702 barcode check in Sales invoice + price and tax filling","0","0","1","0","0"
"Internal","_3000Other","_350006 check error when doubling additional attribute on item","0","0","1","0","0"
"Internal","_3000Other","_3510002 check clearing values ​​when changing the Ap-ar posting / Standard switch to Partner term","0","0","1","0","0"
"Internal","_3000Other","_300405 check filter on the choice of services in the document Inventory transfer","0","0","1","0","0"
"Internal","_3000Other","_300718 barcode check in StockAdjustmentAsSurplus","0","0","1","0","0"
"Internal","_3000Other","_300711 barcode check in Inventory transfer","0","0","1","0","0"
"Internal","_3000Other","_300705 barcode check in Purchase order","0","0","1","0","0"
"Internal","_3000Other","_3001002 check the form of selection of items in the document StockAdjustmentAsSurplus","0","0","1","0","0"
"Internal","_3000Other","3001005 check the form Pick Up items Inventory Transfer Order","0","0","1","0","0"
"Internal","_3000Other","_300201 add-on plugin to generate unique barcodes","0","0","1","0","0"
"Internal","_3000Other","_350004 edit Item type and check changes in Add atribute and property sets by item key","0","0","1","0","0"
"Internal","_3000Other","_300520 preparation (check post/unpost/mark for deletion from report Related documents)","0","0","1","0","0"
"Internal","_3000Other","_300521 check post/unpost/mark for deletion from report ""Related documents""","0","0","1","0","0"
"Internal","_3000Other","_350000 preparation for check a bunch of additional details in item type and their display in the set for item key / price key","0","0","1","0","0"
"Internal","_3000Other","3001004 check the form of selection of items in the document PhysicalCountByLocation","0","0","1","0","0"
"Internal","_3000Other","_300703 barcode check in Sales return + price and tax filling","0","0","1","0","0"
"Internal","_3000Other","_300606 check the opening of the catalog element for which the additional details filter is installed (English locale)","0","0","1","0","0"
"Internal","_3000Other","_300605 check the display of the Turkish name in the list by the element for which initially there was only an English name","0","0","1","0","0"
"Internal","_3000Other","_300409 check filter on the choice of services in the document Purchase return","0","0","1","0","0"
"Internal","_3000Other","_300403 check filter on the choice of services in the document Sales order","0","0","1","0","0"
"Internal","_3000Other","_300203 create Labeling based on Purchase order","0","0","1","0","0"
"Internal","_3000Other","_3001002 preparation","0","0","1","0","0"
"Internal","_3000Other","_300401 check filter on the choice of services in the document Purchase order","0","0","1","0","0"
"Internal","_3000Other","_300408 check filter on the choice of services in the document Purchase return order","0","0","1","0","0"
"Internal","_3000Other","_300717 barcode check in Unbundling","0","0","1","0","0"
"Internal","_3000Other","_300603 search by Description_en and Description_tr in the Items catalog","0","0","1","0","0"
"Internal","_3000Other","_300716 barcode check in Bundling","0","0","1","0","0"
"Internal","_3000Other","_300411 check filter on the choice of services in the document Sales return order","0","0","1","0","0"
"Internal","_3000Other","_3001001 check the form of selection of items in the document StockAdjustmentAsWriteOff","0","0","1","0","0"
"Internal","_3000Other","_351002 check user password generation from enterprise mode","0","0","1","0","0"
"Internal","_3000Other","_300000 user check for Turkish data","0","0","1","0","0"
"Internal","_3000Other","_300701 barcode check in Sales order + price and tax filling","0","0","1","0","0"
"Internal","_3000Other","_300301 preparation (creation item key when create Unbundling)","0","0","1","0","0"
"Internal","_3000Other","_999999 close TestClient session","0","0","1","0","0"
"Internal","_3000Other","_300410 check filter on the choice of services in the document Sales Return","0","0","1","0","0"
"Internal","_3000Other","3001003 check the form of selection of items in the document PhysicalInventory","0","0","1","0","0"
"Internal","_3000Other","_300407 check filter on the choice of services in the document Internal Supply Request","0","0","1","0","0"
"Internal","_3000Other","_300602 check that the English name of the catalog element is saved and displayed in the list","0","0","1","0","0"
"Internal","_3000Other","_350003 mark on removal of Item type and non-display in Add atribute and property sets by Price key and by item key","0","0","1","0","0"
"Internal","_3000Other","_350002 check the connection between the installation according to the additional attribute of the sign of influence on the price and Add atribute and property sets by Price key","0","0","1","0","0"
"Internal","_3000Other","_3510001 check the clearing of values ​​when changing the type of account in the Cash / Bank accounts catalog","0","0","1","0","0"
"Internal","_3000Other","_350005 check the selection conditions when adding additional details on item","0","0","1","0","0"
"Internal","_3000Other","_300723 barcode check in Price list","0","0","1","0","0"
"Internal","_3000Other","_3510000 preparation (check the cleaning of fields in forms)","0","0","1","0","0"
"Internal","_3000Other","_300721 barcode check in PhysicalCountByLocation","0","0","1","0","0"
"Internal","_3000Other","_300719 barcode check in StockAdjustmentAsWriteOff","0","0","1","0","0"
"Internal","_3000Other","_300604 Turkish description search in Sales order","0","0","1","0","0"
"Internal","_3000Other","_300700 preparation (add items to documents by barcode)","0","0","1","0","0"
"Internal","_3000Other","_300412 check filter on the choice of services in the document GoodsReceipt","0","0","1","0","0"
"Internal","_3000Other","_3001000 preparation","0","0","1","0","0"
"Internal","_3000Other","_351501 create a group of item types","0","0","1","0","0"
"Internal","_3000Other","_351000 preparation","0","0","1","0","0"
"Internal","_3000Other","_300607 Change localization code for CI on en","0","0","1","0","0"
"Internal","_3000Other","_300420 check filter on the choice of services in the document PhysicalInventory","0","0","1","0","0"
"Internal","_3000Other","_300302 create Unbundling and check creation item key","0","0","1","0","0"
"Internal","_3000Other","_300713 barcode check in Internal Supply Request","0","0","1","0","0"
"Internal","_3000Other","_350001 check the connection between adding additional details to item type and displaying them in the set for item key","0","0","1","0","0"
"Internal","_3000Other","_300720 barcode check in PhysicalInventory","0","0","1","0","0"
"Internal","_3000Other","3001007 check the form Pick Up items Internal supply request","0","0","1","0","0"
"Internal","_3000Other","_300601 display check Description tr","0","0","1","0","0"
"Internal","_3000Other","_300722 barcode check in Item stock adjustment","0","0","1","0","0"
"Internal","_3000Other","3001006 check the form Pick Up items Inventory Transfer","0","0","1","0","0"
"Internal","_3000Other","_300706 barcode check in Purchase invoice","0","0","1","0","0"
"Internal","_3000Other","_300710 barcode check in Shipment confirmation","0","0","1","0","0"
"Internal","_3000Other","_300416 check filter on the choice of services in the document Bundling","0","0","1","0","0"
"Internal","_3000Other","_300419 check filter on the choice of services in the document StockAdjustmentAsWriteOff","0","0","1","0","0"
"Internal","_3000Other","_300600 preparation (data multi-language)","0","0","1","0","0"
"Internal","_3000Other","_300404 check filter on the choice of services in the document Sales invoice","0","0","1","0","0"
"Internal","_3000Other","_300418 check filter on the choice of services in the document StockAdjustmentAsSurplus","0","0","1","0","0"
"Internal","_3000Other","_351001 check user password setting from enterprise mode","0","0","1","0","0"
"Internal","_3000Other","_300413 check filter on the choice of services in the document Shipment Confirmation","0","0","1","0","0"
"Internal","_3000Other","_3510003 check clearing the values ​​of Tax types and Multi currency movement type when changing the OurCompany checkmark in Company","0","0","1","0","0"
"Internal","_3000Other","_350007 check error when duplicating an additional attribute of an item key","0","0","1","0","0"
"Internal","_3000Other","check saving of plugin to a folder on the computer","0","0","1","0","0"
"Internal","_3000Other","_300417 check filter on the choice of services in the document Unbundling","0","0","1","0","0"
"Internal","_3000Other","_300400 preparation (product / service selection filter)","0","0","1","0","0"
"Internal","_3000Other","_300202 setting up barcode generation button display in Purchase order document","0","0","1","0","0"
"Internal","_3000Other","_300704 barcode check in Sales return order + price and tax filling","0","0","1","0","0"
"Internal","_0050 Catalogs","_012002 adding partners (customers) to 2 segments at the same time (register)","0","0","1","0","0"
"Internal","_0050 Catalogs","_010008 create of a partner structure (Partners), 1 main partner, under which a 2nd level partner and under which 2 3rd level partners","0","0","1","0","0"
"Internal","_0050 Catalogs","_010005 create company for Partners (Ferron, Kalipso, Lomaniti)","0","0","1","0","0"
"Internal","_0050 Catalogs","_012011 create Partner term without price type (negative test)","0","0","1","0","0"
"Internal","_0050 Catalogs","_005023 filling in the ""Partner segments content"" catalog","0","0","1","0","0"
"Internal","_0050 Catalogs","_012001 adding partners (customers) to a segment (register)","0","0","1","0","0"
"Internal","_0050 Catalogs","_005049 filling in the ""Retail customers"" catalog","0","0","1","0","0"
"Internal","_0050 Catalogs","_012000 preparation (partners term)","0","0","1","0","0"
"Internal","_0050 Catalogs","_010006 create a structure of partners (partners), 1 main partner and several subordinates","0","0","1","0","0"
"Internal","_0050 Catalogs","_005022 filling in the ""Partners bank account"" catalog","0","0","1","0","0"
"Internal","_0050 Catalogs","_012004 create common Partner term","0","0","1","0","0"
"Internal","_0050 Catalogs","_012010 create Partner term without currency (negative test)","0","0","1","0","0"
"Internal","_0050 Catalogs","_012003 filling in the segment of managers in the customers","0","0","1","0","0"
"Internal","_0050 Catalogs","_012005 creation of an individual Partner term in USD","0","0","1","0","0"
"Internal","_0050 Catalogs","_012007 create common Partner term with Item Segment","0","0","1","0","0"
"Internal","_0050 Catalogs","_005024 filling in the ""Payment terms"" catalog","0","0","1","0","0"
"Internal","_0050 Catalogs","_005022 filling in the ""Partners"" catalog","0","0","1","0","0"
"Internal","_2990PhysicalInventory","_2990010 create Physical inventory and Physical count by location with distribution to responsible employees","0","0","1","0","0"
"Internal","_2990PhysicalInventory","_2990004 create Physical inventory and check Row Id info tab","0","0","1","0","0"
"Internal","_2990PhysicalInventory","_0299100 preparation","0","0","1","0","0"
"Internal","_2990PhysicalInventory","_2990009 check for updates Update Exp Count","0","0","1","0","0"
"Internal","_2990PhysicalInventory","_2990000 preparation (product inventory)","0","0","1","0","0"
"Internal","_2990PhysicalInventory","_999999 close TestClient session","0","0","1","0","0"
"Internal","_2990PhysicalInventory","_2990002 create Stock adjustment as surplus","0","0","1","0","0"
"Internal","_2990PhysicalInventory","_2990001 filling in the status guide for PhysicalInventory and PhysicalCountByLocation","0","0","1","0","0"
"Internal","_2990PhysicalInventory","_2990013 check the question of saving Physical inventory before creating Physical count by location","0","0","1","0","0"
"Internal","_2990PhysicalInventory","_2990007 create Stock adjustment as write off based on Physical inventory","0","0","1","0","0"
"Internal","_2990PhysicalInventory","_2990003 create Stock adjustment as write off","0","0","1","0","0"
"Internal","_2990PhysicalInventory","_0299101 mobile invent","0","0","1","0","0"
"Internal","_2990PhysicalInventory","_2990006 create Stock adjustment as surplus based on Physical inventory (link/unlink)","0","0","1","0","0"
"Internal","_2990PhysicalInventory","_2990005 create Physical inventory (store does not use GR and SC)","0","0","1","0","0"
"Internal","_2990PhysicalInventory","_2990008 create Stock adjustment as surplus and Stock adjustment as write off based on Physical inventory on a partial quantity","0","0","1","0","0"
"Internal","_0242PlannedReceiptReservation","_0242001 create planned receipt reservation based on SO","0","0","1","0","0"
"Internal","_0242PlannedReceiptReservation","_0242005 check reservation (SO-Planned reservation - PO - GR-PI/PI-GR)","0","0","1","0","0"
"Internal","_0242PlannedReceiptReservation","_0242000 preparation (planned receipt reservation)","0","0","1","0","0"
"Internal","_0160 Price","_016011 check price calculation in the documents","0","0","1","0","0"
"Internal","_0160 Price","_150004 check the price calculation for the bandle (based on the properties price)","0","0","1","0","0"
"Internal","_0160 Price","_016000 preparation","0","0","1","0","0"
"Internal","_0160 Price","_150004 check the price calculation according to the specification (based on the Item and properties price)","0","0","1","0","0"
"Internal","_0160 Price","_150005 price check by properties","0","0","1","0","0"
"Internal","_0160 Price","_150003 check that the current prices are displayed in the Item","0","0","1","0","0"
"Internal","_0160 Price","_150007 check input by line in the price list for additional properties","0","0","1","0","0"
"Internal","_0160 Price","_016012 price calculation when change input price in the Price list (by item key)","0","0","1","0","0"
"Internal","_0160 Price","_150017 price calculation when change input price in the Price list (by item)","0","0","1","0","0"
"Internal","_0160 Price","_150000 preparation","0","0","1","0","0"
"Internal","_0160 Price","_016010 check dependent prices calculation","0","0","1","0","0"
"Internal","_0160 Price","_150002 basic price entry by items (including VAT)","0","0","1","0","0"
"Internal","_0160 Price","_016005 check movements of the price list document by item key in register Prices by item keys","0","0","1","0","0"
"Internal","_0160 Price","_016001 base price fill (incl. VAT)","0","0","1","0","0"
"Internal","_0160 Price","_150001 basic price entry by properties (including VAT)","0","0","1","0","0"
"Internal","_0160 Price","_016002 base price fill and special price fill (not incl. VAT)","0","0","1","0","0"
"Internal","_0160 Price","_150006 check the redrawing of columns in the price list for additional properties when re-selecting the type of items","0","0","1","0","0"
"Internal","_0160 Price","_150018 price calculation when change input price in the Price list (by properties)","0","0","1","0","0"
"Internal","_2500 PrintForm","_999999 close TestClient session","0","0","1","0","0"
"Internal","_2500 PrintForm","_092001 preparation (PrintFormSalesOrder)","0","0","1","0","0"
"Internal","_2500 PrintForm","_25001 adding print plugin for sales order","0","0","1","0","0"
"Internal","_2500 PrintForm","_25003 check Sales order printing","0","0","1","0","0"
"Internal","_2500 PrintForm","_25002 create a print command for Sales order","0","0","1","0","0"
"Internal","_0170 Purchase","_017005 check movements by status and status history of a Purchase Order document","0","0","1","0","0"
"Internal","_0170 Purchase","_300509 check connection to PurchaseReturn report ""Related documents""","0","0","1","0","0"
"Internal","_0170 Purchase","_022015 create PRO using form link/unlink","0","0","1","0","0"
"Internal","_0170 Purchase","_300501 check connection to Internal Supply Request report ""Related documents""","0","0","1","0","0"
"Internal","_0170 Purchase","_022000 preparation","0","0","1","0","0"
"Internal","_0170 Purchase","_022011 copy PRO and check filling in Row Id info table","0","0","1","0","0"
"Internal","_0170 Purchase","_300508 check connection to PurchaseReturnOrder report ""Related documents""","0","0","1","0","0"
"Internal","_0170 Purchase","_019902 delete line in Purchase order and chek movements changes","0","0","1","0","0"
"Internal","_0170 Purchase","_017003 copy PO and check filling in Row Id info table","0","0","1","0","0"
"Internal","_0170 Purchase","_018000 preparation","0","0","1","0","0"
"Internal","_0170 Purchase","_0230002 create and check filling Purchase order closing (PO partially shipped)","0","0","1","0","0"
"Internal","_0170 Purchase","_300503 check connection to Purchase invoice report ""Related documents""","0","0","1","0","0"
"Internal","_0170 Purchase","_017000 preparation","0","0","1","0","0"
"Internal","_0170 Purchase","_022310 create Purchase return based on Purchase return order","0","0","1","0","0"
"Internal","_0170 Purchase","_999999 close TestClient session","0","0","1","0","0"
"Internal","_0170 Purchase","_022009 create Purchase return order without bases document","0","0","1","0","0"
"Internal","_0170 Purchase","_017001 create document Purchase order","0","0","1","0","0"
"Internal","_0170 Purchase","_022335 check totals in the document Purchase return","0","0","1","0","0"
"Internal","_0170 Purchase","_018003 copy PI (based on PO) and check filling in Row Id info table (PI)","0","0","1","0","0"
"Internal","_0170 Purchase","_0224000 preparation (Purchase order closing)","0","0","1","0","0"
"Internal","_0170 Purchase","_018004 create PI based on GR without PO","0","0","1","0","0"
"Internal","_0170 Purchase","_0224001 create and check filling Purchase order closing (PO not shipped)","0","0","1","0","0"
"Internal","_0170 Purchase","_019904 add package in Purchase order and chek movements (conversion to storage unit)","0","0","1","0","0"
"Internal","_0170 Purchase","_017011 check totals in the document Purchase Order","0","0","1","0","0"
"Internal","_0170 Purchase","_016503 check the Company filter in the Internal Supply Request document","0","0","1","0","0"
"Internal","_0170 Purchase","_300502 check connection to Purchase order report ""Related documents""","0","0","1","0","0"
"Internal","_0170 Purchase","_022304 copy PR and check filling in Row Id info table","0","0","1","0","0"
"Internal","_0170 Purchase","_017102 check for the creation of the missing item key from the Purchase order document","0","0","1","0","0"
"Internal","_0170 Purchase","_022305 create document Purchase return without Purchase return order","0","0","1","0","0"
"Internal","_0170 Purchase","_016504 check display of the title of the collapsible group when creating the document Internal Supply Request","0","0","1","0","0"
"Internal","_0170 Purchase","_019903 add line in Purchase order and chek movements changes","0","0","1","0","0"
"Internal","_0170 Purchase","_022010 check filling in Row Id info table in the PRO","0","0","1","0","0"
"Internal","_0170 Purchase","_018001 create document Purchase Invoice based on order (partial quantity, PO-PI)","0","0","1","0","0"
"Internal","_0170 Purchase","_022501 create SC with transaction type return to vendor and create Purchase return","0","0","1","0","0"
"Internal","_0170 Purchase","_018012 Purchase invoice creation without PO","0","0","1","0","0"
"Internal","_0170 Purchase","_017105 filter when selecting item key in the purchase order document","0","0","1","0","0"
"Internal","_0170 Purchase","_022301 create Purchase return without bases document","0","0","1","0","0"
"Internal","_0170 Purchase","_016500 preparation","0","0","1","0","0"
"Internal","_0170 Purchase","_022500 preparation (SC-PR)","0","0","1","0","0"
"Internal","_0170 Purchase","_018005 create Purchase invoice based on Internal supply request","0","0","1","0","0"
"Internal","_0170 Purchase","_018013 create PI using form link/unlink","0","0","1","0","0"
"Internal","_0170 Purchase","_022502 check link/unlink when add items to Purchase return from SC","0","0","1","0","0"
"Internal","_0170 Purchase","_022303 check filling in Row Id info table in the PR","0","0","1","0","0"
"Internal","_0170 Purchase","_016501 create document Internal Supply Request","0","0","1","0","0"
"Internal","_0170 Purchase","_022016 check totals in the document Purchase return order","0","0","1","0","0"
"Internal","_0170 Purchase","_022001 create document Purchase return order, store use Shipment confirmation based on Purchase invoice + check status","0","0","1","0","0"
"Internal","_0170 Purchase","_018015 cancel line in the PO and create PI","0","0","1","0","0"
"Internal","_0170 Purchase","_017002 check filling in Row Id info table in the PO","0","0","1","0","0"
"Internal","_0170 Purchase","_017006 create Purchase order based on Internal supply request","0","0","1","0","0"
"Internal","_0170 Purchase","_018002 check filling in Row Id info table in the PI (PO-PI)","0","0","1","0","0"
"Internal","_0170 Purchase","_022300 preparation","0","0","1","0","0"
"Internal","_0170 Purchase","_019901 check changes in movements on a Purchase Order document when quantity changes","0","0","1","0","0"
"Internal","_0170 Purchase","_017101 check input item key by line in the Purchase order","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154175 check change amount in POS","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154139 check payments form in the Point of sale","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154188 check customer on change in POS","0","0","1","0","0"
"Internal","_0250RetailDocuments","_999999 close TestClient session","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154100 preparation ( filling documents)","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154155 check filling in and refilling Retail sales receipt","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154141 manual price adjustment in the POS","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154138 create document Retail Sales Receipt from Point of sale (payment by card)","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154190 check filling in Retail sales receipt when copying","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154149 create Cash statement","1","0","0","0","0"
"Internal","_0250RetailDocuments","_0154137 create document Retail Sales Receipt from Point of sale (payment by cash)","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154158 check function DontCalculateRow in the Retail sales receipt","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154140 check filling in retail customer from the POS (without partner)","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154148 check that the Retail return receipt amount and the amount of payment must match","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154154 check filling in and refilling Retail return receipt","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154171 check tax and net amount calculation when change total amount in the Retail sales receipt","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154136 create document Retail Return Receipt based on RetailSalesReceipt","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154182 check filling in Retail sales when select retail customer (with partner) in POS","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154172 check tax and net amount calculation when change total amount in the Retail return receipt","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154156 check Retail sales receipt when changing date","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154135 create document Retail Sales Receipt","0","0","1","0","0"
"Internal","_0250RetailDocuments","_0154170 check function DontCalculateRow in the Retail return receipt","0","0","1","0","0"
"Internal","_0230 Sales","_028534 check totals in the document Sales return","0","0","1","0","0"
"Internal","_0230 Sales","_0154012 check autofilling the Partner term field in Sales order","0","0","1","0","0"
"Internal","_0230 Sales","_028011 copy SRO and check filling in Row Id info table","0","0","1","0","0"
"Internal","_0230 Sales","_028012 check totals in the document Sales return order","0","0","1","0","0"
"Internal","_0230 Sales","_023104 filling in Store field from the Partner term","0","0","1","0","0"
"Internal","_0230 Sales","_024000 preparation (Sales invoice)","0","0","1","0","0"
"Internal","_0230 Sales","_0230000 preparation (Sales order closing)","0","0","1","0","0"
"Internal","_0230 Sales","_300511 check connection to SalesReturn report ""Related documents""","0","0","1","0","0"
